Timestamp(ms),Current(uA),D0-D7
863180,63157.391,00000000
863190,62227.508,00000000
863200,62832.305,00000000
863210,62773.082,00000000
863220,62458.086,00000000
863230,62636.461,00000000
863240,63069.340,00000000
863250,62532.902,00000000
863260,62003.914,00000000
863270,62350.160,00000000
863280,62957.219,00000000
863290,63541.633,00000000
863300,62705.352,00000000
863310,62209.105,00000000
863320,62540.730,00000000
863330,62864.637,00000000
863340,62431.031,00000000
863350,62782.145,00000000
863360,63633.367,00000000
863370,62923.664,00000000
863380,62949.477,00000000
863390,62711.816,00000000
863400,62369.102,00000000
863410,62608.418,00000000
863420,62868.441,00000000
863430,62878.063,00000000
863440,63207.289,00000000
863450,62938.711,00000000
863460,62895.480,00000000
863470,62545.078,00000000
863480,62646.883,00000000
863490,62684.207,00000000
863500,63047.441,00000000
863510,62851.160,00000000
863520,63030.133,00000000
863530,63097.074,00000000
863540,62605.750,00000000
863550,62710.680,00000000
863560,62734.930,00000000
863570,62124.293,00000000
863580,62223.652,00000000
863590,62310.832,00000000
863600,62775.719,00000000
863610,62058.359,00000000
863620,61916.836,00000000
863630,62401.906,00000000
863640,63158.180,00000000
863650,62728.633,00000000
863660,62453.883,00000000
863670,62482.371,00000000
863680,61986.816,00000000
863690,62758.926,00000000
863700,63116.875,00000000
863710,62979.813,00000000
863720,62327.684,00000000
863730,61938.977,00000000
863740,62888.598,00000000
863750,62283.027,00000000
863760,62931.801,00000000
863770,62585.180,00000000
863780,62851.102,00000000
863790,62396.750,00000000
863800,62222.320,00000000
863810,62402.535,00000000
863820,62494.203,00000000
863830,62236.613,00000000
863840,62252.977,00000000
863850,62708.219,00000000
863860,63104.332,00000000
863870,63024.547,00000000
863880,62365.242,00000000
863890,61635.816,00000000
863900,62370.535,00000000
863910,63150.367,00000000
863920,62752.199,00000000
863930,62703.977,00000000
863940,63105.301,00000000
863950,61867.535,00000000
863960,63282.023,00000000
863970,63049.727,00000000
863980,63346.086,00000000
863990,63113.984,00000000
864000,62977.395,00000000
864010,62360.555,00000000
864020,61995.875,00000000
864030,62103.352,00000000
864040,62593.211,00000000
864050,63897.402,00000000
864060,63696.512,00000000
864070,62964.582,00000000
864080,62475.852,00000000
864090,62364.715,00000000
864100,62779.238,00000000
864110,62427.766,00000000
864120,62538.891,00000000
864130,62666.523,00000000
864140,62363.164,00000000
864150,62808.625,00000000
864160,62175.793,00000000
864170,62363.047,00000000
864180,62486.410,00000000
864190,62337.180,00000000
864200,63051.262,00000000
864210,63238.879,00000000
864220,63147.176,00000000
864230,62791.898,00000000
864240,63130.367,00000000
864250,62291.566,00000000
864260,62688.844,00000000
864270,63064.199,00000000
864280,62629.039,00000000
864290,62179.004,00000000
864300,62700.934,00000000
864310,63058.688,00000000
864320,62872.305,00000000
864330,63767.410,00000000
864340,63339.098,00000000
864350,62103.375,00000000
864360,62010.410,00000000
864370,47664.316,00000000
864380,24093.367,00000000
864390,15683.595,00000000
864400,12509.968,00000000
864410,11461.926,00000000
864420,10732.331,00000000
864430,10676.298,00000000
864440,11207.300,00000000
864450,10921.494,00000000
864460,10857.489,00000000
864470,10899.546,00000000
864480,10747.188,00000000
864490,10835.186,00000000
864500,10988.857,00000000
864510,11138.178,00000000
864520,10943.780,00000000
864530,11311.231,00000000
864540,11385.302,00000000
864550,11110.692,00000000
864560,10857.468,00000000
864570,10708.577,00000000
864580,10962.334,00000000
864590,11088.072,00000000
864600,10603.926,00000000
864610,11097.036,00000000
864620,10961.131,00000000
864630,11199.297,00000000
864640,10956.896,00000000
864650,11195.608,00000000
864660,10699.977,00000000
864670,10864.514,00000000
864680,11460.830,00000000
864690,11690.589,00000000
864700,11084.687,00000000
864710,10337.481,00000000
864720,10526.994,00000000
864730,11128.945,00000000
864740,11643.258,00000000
864750,11180.404,00000000
864760,11204.190,00000000
864770,11244.818,00000000
864780,11029.096,00000000
864790,10956.670,00000000
864800,10469.913,00000000
864810,10876.776,00000000
864820,11115.212,00000000
864830,11671.544,00000000
864840,11211.078,00000000
864850,11356.639,00000000
864860,11045.911,00000000
864870,10538.329,00000000
864880,10959.550,00000000
864890,10978.809,00000000
864900,11651.376,00000000
864910,11111.283,00000000
864920,11659.389,00000000
864930,11127.580,00000000
864940,11413.499,00000000
864950,11179.672,00000000
864960,11324.543,00000000
864970,11464.042,00000000
864980,11423.295,00000000
864990,11430.233,00000000
865000,10739.051,00000000
865010,11183.389,00000000
865020,11570.496,00000000
865030,11465.413,00000000
865040,11610.124,00000000
865050,11319.286,00000000
865060,11216.479,00000000
865070,10981.840,00000000
865080,10742.349,00000000
865090,11023.422,00000000
865100,11344.150,00000000
865110,11002.869,00000000
865120,11203.646,00000000
865130,11249.708,00000000
865140,10997.656,00000000
865150,11333.894,00000000
865160,10936.526,00000000
865170,11143.337,00000000
865180,11106.513,00000000
865190,11094.414,00000000
865200,11045.262,00000000
865210,11369.540,00000000
865220,10705.553,00000000
865230,11013.948,00000000
865240,11295.517,00000000
865250,11455.441,00000000
865260,11594.438,00000000
865270,10996.271,00000000
865280,10963.290,00000000
865290,11022.019,00000000
865300,11356.604,00000000
865310,11606.902,00000000
865320,11531.740,00000000
865330,11173.675,00000000
865340,11204.094,00000000
865350,10604.667,00000000
865360,10748.908,00000000
865370,11104.570,00000000
865380,12827.325,00000000
865390,13096.168,00000000
865400,13406.049,00000000
865410,13871.997,00000000
865420,12032.637,00000000
865430,11634.909,00000000
865440,11638.859,00000000
865450,11923.547,00000000
865460,12158.621,00000000
865470,11653.521,00000000
865480,11079.479,00000000
865490,11312.559,00000000
865500,11044.451,00000000
865510,11047.714,00000000
865520,10980.377,00000000
865530,11030.640,00000000
865540,10260.424,00000000
865550,10570.979,00000000
865560,11185.406,00000000
865570,11104.211,00000000
865580,11048.643,00000000
865590,11447.716,00000000
865600,11141.860,00000000
865610,11670.023,00000000
865620,11353.405,00000000
865630,10781.416,00000000
865640,10890.998,00000000
865650,11134.927,00000000
865660,11251.837,00000000
865670,11223.797,00000000
865680,11004.070,00000000
865690,11218.836,00000000
865700,10639.018,00000000
865710,10924.468,00000000
865720,11377.711,00000000
865730,11561.660,00000000
865740,11318.839,00000000
865750,11829.464,00000000
865760,10885.260,00000000
865770,10853.124,00000000
865780,10923.940,00000000
865790,11130.543,00000000
865800,11309.021,00000000
865810,11328.514,00000000
865820,11685.095,00000000
865830,11005.837,00000000
865840,10976.076,00000000
865850,11294.585,00000000
865860,11484.851,00000000
865870,11170.143,00000000
865880,10967.758,00000000
865890,11036.585,00000000
865900,11262.192,00000000
865910,11130.094,00000000
865920,12332.468,00000000
865930,14764.408,00000000
865940,15929.908,00000000
865950,15979.662,00000000
865960,13031.017,00000000
865970,11352.405,00000000
865980,11599.051,00000000
865990,12367.171,00000000
866000,12729.189,00000000
866010,12104.609,00000000
866020,11712.503,00000000
866030,11513.972,00000000
866040,11550.800,00000000
866050,11577.957,00000000
866060,11135.060,00000000
866070,11027.238,00000000
866080,11310.047,00000000
866090,11285.705,00000000
866100,10993.518,00000000
866110,10873.801,00000000
866120,10788.525,00000000
866130,10710.449,00000000
866140,11265.449,00000000
866150,11344.526,00000000
866160,11508.035,00000000
866170,10969.584,00000000
866180,10607.411,00000000
866190,11188.107,00000000
866200,10980.801,00000000
866210,11414.223,00000000
866220,11264.055,00000000
866230,11264.035,00000000
866240,11324.633,00000000
866250,10911.532,00000000
866260,10767.917,00000000
866270,10655.366,00000000
866280,10996.029,00000000
866290,11495.583,00000000
866300,10849.396,00000000
866310,10470.598,00000000
866320,10654.962,00000000
866330,11145.435,00000000
866340,11446.778,00000000
866350,11735.933,00000000
866360,11429.979,00000000
866370,11479.633,00000000
866380,11023.057,00000000
866390,11143.179,00000000
866400,11057.739,00000000
866410,10659.154,00000000
866420,10887.159,00000000
866430,10960.810,00000000
866440,11299.723,00000000
866450,11162.854,00000000
866460,10880.379,00000000
866470,10839.022,00000000
866480,10720.141,00000000
866490,11023.453,00000000
866500,11113.700,00000000
866510,11116.396,00000000
866520,10947.430,00000000
866530,11057.614,00000000
866540,10976.173,00000000
866550,11300.865,00000000
866560,11231.936,00000000
866570,11070.385,00000000
866580,11009.787,00000000
866590,11401.860,00000000
866600,10862.066,00000000
866610,11031.299,00000000
866620,10656.109,00000000
866630,11261.751,00000000
866640,11234.748,00000000
866650,11085.429,00000000
866660,10535.038,00000000
866670,10369.903,00000000
866680,10951.066,00000000
866690,10672.469,00000000
866700,11262.298,00000000
866710,11053.905,00000000
866720,11312.879,00000000
866730,11176.260,00000000
866740,10714.068,00000000
866750,10646.764,00000000
866760,10805.246,00000000
866770,11156.209,00000000
866780,11447.332,00000000
866790,11363.753,00000000
866800,10856.609,00000000
866810,10786.417,00000000
866820,11089.325,00000000
866830,10876.015,00000000
866840,11394.774,00000000
866850,11613.392,00000000
866860,11752.647,00000000
866870,10941.840,00000000
866880,10780.097,00000000
866890,10724.955,00000000
866900,11017.567,00000000
866910,11258.336,00000000
866920,11216.859,00000000
866930,11603.386,00000000
866940,11390.406,00000000
866950,11113.042,00000000
866960,10486.107,00000000
866970,10779.482,00000000
866980,11178.568,00000000
866990,11320.282,00000000
867000,11221.415,00000000
867010,11012.141,00000000
867020,10837.726,00000000
867030,10746.609,00000000
867040,11064.007,00000000
867050,10921.333,00000000
867060,10838.501,00000000
867070,11339.328,00000000
867080,10921.609,00000000
867090,10436.721,00000000
867100,10392.652,00000000
867110,10573.260,00000000
867120,11486.013,00000000
867130,11212.560,00000000
867140,10894.276,00000000
867150,10463.304,00000000
867160,10720.637,00000000
867170,11008.540,00000000
867180,10657.802,00000000
867190,11200.784,00000000
867200,11485.212,00000000
867210,11654.955,00000000
867220,10960.076,00000000
867230,10812.357,00000000
867240,11176.383,00000000
867250,11055.723,00000000
867260,11101.518,00000000
867270,11344.506,00000000
867280,11148.004,00000000
867290,10744.827,00000000
867300,11337.697,00000000
867310,10855.565,00000000
867320,10895.939,00000000
867330,11194.151,00000000
867340,11250.802,00000000
867350,11014.342,00000000
867360,11021.061,00000000
867370,10897.332,00000000
867380,10951.463,00000000
867390,10680.707,00000000
867400,10956.569,00000000
867410,11170.470,00000000
867420,11204.072,00000000
867430,10894.750,00000000
867440,10734.003,00000000
867450,11028.544,00000000
867460,11069.352,00000000
867470,11315.200,00000000
867480,11356.304,00000000
867490,11565.738,00000000
867500,11148.268,00000000
867510,11111.000,00000000
867520,11353.876,00000000
867530,11343.563,00000000
867540,11810.633,00000000
867550,11301.380,00000000
867560,11136.083,00000000
867570,10691.874,00000000
867580,10564.573,00000000
867590,10649.904,00000000
867600,10881.759,00000000
867610,11425.176,00000000
867620,11555.924,00000000
867630,10766.983,00000000
867640,11016.311,00000000
867650,11188.638,00000000
867660,10785.574,00000000
867670,11233.840,00000000
867680,11402.688,00000000
867690,11166.214,00000000
867700,11523.823,00000000
867710,11028.399,00000000
867720,11121.027,00000000
867730,10639.351,00000000
867740,10832.214,00000000
867750,10955.444,00000000
867760,10752.035,00000000
867770,11439.733,00000000
867780,11081.380,00000000
867790,10962.541,00000000
867800,10825.087,00000000
867810,11096.117,00000000
867820,11393.418,00000000
867830,10912.447,00000000
867840,11557.559,00000000
867850,11140.790,00000000
867860,10952.744,00000000
867870,11168.384,00000000
867880,10826.521,00000000
867890,11170.062,00000000
867900,11069.445,00000000
867910,10791.358,00000000
867920,10843.837,00000000
867930,11108.019,00000000
867940,11331.235,00000000
867950,11152.845,00000000
867960,10844.928,00000000
867970,11483.091,00000000
867980,11405.768,00000000
867990,10862.467,00000000
868000,11299.413,00000000
868010,11087.152,00000000
868020,11006.518,00000000
868030,11544.979,00000000
868040,11445.272,00000000
868050,11672.650,00000000
868060,11113.710,00000000
868070,10918.519,00000000
868080,11391.503,00000000
868090,11402.165,00000000
868100,11292.576,00000000
868110,11295.224,00000000
868120,11344.487,00000000
868130,11464.557,00000000
868140,10385.374,00000000
868150,10288.364,00000000
868160,10921.644,00000000
868170,11467.190,00000000
868180,11483.404,00000000
868190,11404.007,00000000
868200,11112.710,00000000
868210,11428.536,00000000
868220,10789.800,00000000
868230,10911.436,00000000
868240,11258.256,00000000
868250,11545.749,00000000
868260,11438.423,00000000
868270,11452.020,00000000
868280,11175.200,00000000
868290,11250.565,00000000
868300,10692.935,00000000
868310,10763.710,00000000
868320,11263.009,00000000
868330,10625.950,00000000
868340,11039.044,00000000
868350,11020.710,00000000
868360,11002.830,00000000
868370,11354.207,00000000
868380,11066.257,00000000
868390,11298.557,00000000
868400,10862.058,00000000
868410,10913.547,00000000
868420,11056.814,00000000
868430,11252.854,00000000
868440,10783.328,00000000
868450,11259.975,00000000
868460,11098.062,00000000
868470,11704.876,00000000
868480,11411.937,00000000
868490,10899.304,00000000
868500,10550.976,00000000
868510,11647.436,00000000
868520,10943.431,00000000
868530,10807.253,00000000
868540,10879.312,00000000
868550,10700.805,00000000
868560,10692.784,00000000
868570,10511.558,00000000
868580,10964.641,00000000
868590,10502.995,00000000
868600,10761.938,00000000
868610,11078.646,00000000
868620,10918.053,00000000
868630,10358.903,00000000
868640,10735.226,00000000
868650,10710.898,00000000
868660,11182.252,00000000
868670,10983.606,00000000
868680,10959.493,00000000
868690,10343.268,00000000
868700,10508.922,00000000
868710,10678.777,00000000
868720,10823.312,00000000
868730,10922.929,00000000
868740,11062.155,00000000
868750,10878.272,00000000
868760,10705.956,00000000
868770,10868.745,00000000
868780,10871.494,00000000
868790,10695.271,00000000
868800,10983.351,00000000
868810,10995.596,00000000
868820,10909.953,00000000
868830,11068.062,00000000
868840,10919.739,00000000
868850,11249.876,00000000
868860,11281.179,00000000
868870,11431.526,00000000
868880,11492.501,00000000
868890,11191.510,00000000
868900,10977.653,00000000
868910,11229.705,00000000
868920,11011.800,00000000
868930,10913.653,00000000
868940,11365.670,00000000
868950,10809.157,00000000
868960,10668.313,00000000
868970,10734.612,00000000
868980,10987.665,00000000
868990,11122.941,00000000
869000,11648.311,00000000
869010,11201.710,00000000
869020,10775.177,00000000
869030,10914.665,00000000
869040,10757.128,00000000
869050,10992.491,00000000
869060,10731.277,00000000
869070,10651.335,00000000
869080,10726.703,00000000
869090,10998.525,00000000
869100,11338.685,00000000
869110,10851.279,00000000
869120,10418.205,00000000
869130,10773.129,00000000
869140,10771.869,00000000
869150,11205.234,00000000
869160,11636.938,00000000
869170,10945.179,00000000
869180,10985.157,00000000
869190,11062.699,00000000
869200,10983.192,00000000
869210,11278.974,00000000
869220,11327.853,00000000
869230,11050.019,00000000
869240,11389.815,00000000
869250,10865.706,00000000
869260,10740.845,00000000
869270,10755.801,00000000
869280,10868.562,00000000
869290,10973.906,00000000
869300,11185.324,00000000
869310,10943.927,00000000
869320,10844.298,00000000
869330,10712.202,00000000
869340,11084.743,00000000
869350,10737.307,00000000
869360,11158.930,00000000
869370,18092.576,00000000
869380,22119.365,00000000
869390,23621.932,00000000
869400,23937.350,00000000
869410,23667.920,00000000
869420,25197.770,00000000
869430,25698.512,00000000
869440,21610.064,00000000
869450,15773.899,00000000
869460,13465.097,00000000
869470,12929.668,00000000
869480,12386.933,00000000
869490,12551.548,00000000
869500,12593.907,00000000
869510,12630.145,00000000
869520,12455.396,00000000
869530,12334.904,00000000
869540,12416.619,00000000
869550,12434.256,00000000
869560,11948.886,00000000
869570,12607.584,00000000
869580,12872.298,00000000
869590,12695.355,00000000
869600,12912.583,00000000
869610,12134.125,00000000
869620,12730.001,00000000
869630,12688.229,00000000
869640,12754.697,00000000
869650,13068.900,00000000
869660,12868.022,00000000
869670,12180.720,00000000
869680,12759.910,00000000
869690,12680.876,00000000
869700,12397.871,00000000
869710,12081.815,00000000
869720,12454.469,00000000
869730,12637.842,00000000
869740,12207.298,00000000
869750,12050.099,00000000
869760,12357.201,00000000
869770,12523.606,00000000
869780,13106.977,00000000
869790,12869.731,00000000
869800,12783.223,00000000
869810,12022.951,00000000
869820,12541.173,00000000
869830,12541.894,00000000
869840,12424.454,00000000
869850,12364.052,00000000
869860,12258.293,00000000
869870,12848.774,00000000
869880,12097.075,00000000
869890,12622.699,00000000
869900,12038.351,00000000
869910,12297.179,00000000
869920,12821.490,00000000
869930,12364.861,00000000
869940,12394.304,00000000
869950,12158.824,00000000
869960,11805.928,00000000
869970,12380.884,00000000
869980,12572.587,00000000
869990,12840.983,00000000
870000,12602.081,00000000
870010,12487.674,00000000
870020,12212.841,00000000
870030,12335.802,00000000
870040,12134.692,00000000
870050,12717.807,00000000
870060,12611.205,00000000
870070,12928.966,00000000
870080,12371.851,00000000
870090,12021.162,00000000
870100,12057.106,00000000
870110,12988.192,00000000
870120,12711.081,00000000
870130,12834.375,00000000
870140,12718.583,00000000
870150,12992.987,00000000
870160,12587.611,00000000
870170,12798.063,00000000
870180,12795.106,00000000
870190,12783.767,00000000
870200,12395.092,00000000
870210,13193.352,00000000
870220,12388.041,00000000
870230,12401.503,00000000
870240,12828.490,00000000
870250,12554.273,00000000
870260,12798.098,00000000
870270,13023.482,00000000
870280,12841.973,00000000
870290,12318.089,00000000
870300,12237.549,00000000
870310,12078.807,00000000
870320,12273.359,00000000
870330,12660.376,00000000
870340,13020.523,00000000
870350,12975.261,00000000
870360,13296.608,00000000
870370,16578.855,00000000
870380,45522.570,00000000
870390,55801.926,00000000
870400,60220.266,00000000
870410,61988.578,00000000
870420,62896.723,00000000
870430,62752.711,00000000
870440,61936.172,00000000
870450,62084.004,00000000
870460,61963.133,00000000
870470,62134.535,00000000
870480,62258.070,00000000
870490,62467.832,00000000
870500,62277.055,00000000
870510,62232.789,00000000
870520,61985.430,00000000
870530,61591.191,00000000
870540,62290.055,00000000
870550,62650.039,00000000
870560,62214.648,00000000
870570,62340.094,00000000
870580,61869.281,00000000
870590,62377.410,00000000
870600,62220.559,00000000
870610,62528.250,00000000
870620,62720.086,00000000
870630,63022.156,00000000
870640,63117.691,00000000
870650,62029.465,00000000
870660,62297.324,00000000
870670,62657.762,00000000
870680,62119.895,00000000
870690,62503.094,00000000
870700,63022.238,00000000
870710,63122.457,00000000
870720,62455.242,00000000
870730,62280.254,00000000
870740,62173.582,00000000
870750,62059.918,00000000
870760,62259.656,00000000
870770,62052.504,00000000
870780,62571.102,00000000
870790,62097.465,00000000
870800,62270.816,00000000
870810,62107.355,00000000
870820,62311.930,00000000
870830,62274.180,00000000
870840,62879.063,00000000
870850,62194.438,00000000
870860,62930.270,00000000
870870,63239.066,00000000
870880,63466.840,00000000
870890,63419.520,00000000
870900,63147.684,00000000
870910,62823.262,00000000
870920,62857.844,00000000
870930,61928.645,00000000
870940,62187.723,00000000
870950,61754.672,00000000
870960,62330.953,00000000
870970,62312.039,00000000
870980,62460.859,00000000
870990,62135.777,00000000
871000,62414.727,00000000
871010,61891.445,00000000
871020,61990.133,00000000
871030,61967.195,00000000
871040,62986.461,00000000
871050,62282.566,00000000
871060,62643.594,00000000
871070,61678.629,00000000
871080,61739.098,00000000
871090,62378.043,00000000
871100,62721.652,00000000
871110,62376.180,00000000
871120,63338.223,00000000
871130,62733.547,00000000
871140,61607.777,00000000
871150,62102.000,00000000
871160,62940.621,00000000
871170,62657.723,00000000
871180,63240.332,00000000
871190,63042.504,00000000
871200,63126.070,00000000
871210,62785.188,00000000
871220,62823.820,00000000
871230,62369.398,00000000
871240,62601.219,00000000
871250,63239.145,00000000
871260,63139.434,00000000
871270,63350.391,00000000
871280,62886.770,00000000
871290,62470.285,00000000
871300,62048.359,00000000
871310,62216.762,00000000
871320,62712.840,00000000
871330,62520.141,00000000
871340,62758.414,00000000
871350,62716.777,00000000
871360,62482.734,00000000
871370,62710.684,00000000
871380,63090.320,00000000
871390,62444.441,00000000
871400,62315.270,00000000
871410,62312.512,00000000
871420,62380.543,00000000
871430,62482.406,00000000
871440,62979.277,00000000
871450,62083.938,00000000
871460,61876.762,00000000
871470,62959.613,00000000
871480,62131.535,00000000
871490,61707.555,00000000
871500,62199.168,00000000
871510,62381.254,00000000
871520,62914.313,00000000
871530,62522.484,00000000
871540,62675.984,00000000
871550,62612.957,00000000
871560,62119.395,00000000
871570,62387.551,00000000
871580,62591.012,00000000
871590,62589.473,00000000
871600,62774.664,00000000
871610,63182.973,00000000
871620,62912.789,00000000
871630,63010.738,00000000
871640,62505.133,00000000
871650,61895.293,00000000
871660,62636.828,00000000
871670,62722.168,00000000
871680,62642.645,00000000
871690,63223.582,00000000
871700,62254.711,00000000
871710,62255.277,00000000
871720,61851.957,00000000
871730,62476.676,00000000
871740,63004.680,00000000
871750,63341.531,00000000
871760,62296.824,00000000
871770,61672.270,00000000
871780,62392.551,00000000
871790,62472.879,00000000
871800,62799.355,00000000
871810,63279.859,00000000
871820,62932.699,00000000
871830,62721.059,00000000
871840,62954.691,00000000
871850,62745.328,00000000
871860,62721.793,00000000
871870,62556.844,00000000
871880,62736.984,00000000
871890,62959.988,00000000
871900,62060.215,00000000
871910,61443.281,00000000
871920,61522.145,00000000
871930,62731.035,00000000
871940,62555.004,00000000
871950,62705.449,00000000
871960,63061.434,00000000
871970,63510.813,00000000
871980,62652.082,00000000
871990,62330.926,00000000
872000,62400.148,00000000
872010,62703.891,00000000
872020,62561.551,00000000
872030,62654.934,00000000
872040,62768.074,00000000
872050,62025.102,00000000
872060,62310.719,00000000
872070,62336.109,00000000
872080,62638.723,00000000
872090,62765.578,00000000
872100,62723.035,00000000
872110,62280.906,00000000
872120,62105.980,00000000
872130,62304.422,00000000
872140,62295.563,00000000
872150,62537.648,00000000
872160,62453.355,00000000
872170,62715.742,00000000
872180,62660.512,00000000
872190,62407.848,00000000
872200,61992.305,00000000
872210,62041.684,00000000
872220,62411.965,00000000
872230,62892.809,00000000
872240,62610.434,00000000
872250,62378.027,00000000
872260,61987.344,00000000
872270,62116.613,00000000
872280,61573.719,00000000
872290,62925.039,00000000
872300,62617.965,00000000
872310,62628.762,00000000
872320,62603.684,00000000
872330,63000.395,00000000
872340,62864.996,00000000
872350,62409.129,00000000
872360,63294.676,00000000
872370,63291.750,00000000
872380,62321.180,00000000
872390,62772.500,00000000
872400,62897.965,00000000
872410,62227.066,00000000
872420,61742.480,00000000
872430,62305.441,00000000
872440,62831.543,00000000
872450,62364.480,00000000
872460,62411.383,00000000
872470,61922.547,00000000
872480,62027.547,00000000
872490,61928.375,00000000
872500,63238.723,00000000
872510,51942.715,00000000
872520,26351.775,00000000
872530,17054.811,00000000
872540,13509.368,00000000
872550,11948.347,00000000
872560,11267.460,00000000
872570,11222.096,00000000
872580,10961.829,00000000
872590,11112.122,00000000
872600,10659.332,00000000
872610,10837.870,00000000
872620,10859.711,00000000
872630,10880.915,00000000
872640,11066.552,00000000
872650,11244.497,00000000
872660,10574.885,00000000
872670,11228.046,00000000
872680,11231.595,00000000
872690,11074.772,00000000
872700,11148.049,00000000
872710,10963.833,00000000
872720,11129.672,00000000
872730,11102.799,00000000
872740,11045.453,00000000
872750,11364.613,00000000
872760,10859.276,00000000
872770,10938.378,00000000
872780,10885.994,00000000
872790,11185.493,00000000
872800,11361.484,00000000
872810,11373.596,00000000
872820,11075.436,00000000
872830,10992.190,00000000
872840,10492.021,00000000
872850,10793.479,00000000
872860,10824.646,00000000
872870,11041.712,00000000
872880,11372.860,00000000
872890,10906.678,00000000
872900,10554.571,00000000
872910,10728.827,00000000
872920,11128.428,00000000
872930,11008.872,00000000
872940,11264.889,00000000
872950,10933.291,00000000
872960,10887.964,00000000
872970,10872.478,00000000
872980,10683.772,00000000
872990,10845.323,00000000
873000,10970.459,00000000
873010,11012.104,00000000
873020,11110.244,00000000
873030,11086.746,00000000
873040,10428.348,00000000
873050,10522.880,00000000
873060,10436.563,00000000
873070,10847.163,00000000
873080,11627.257,00000000
873090,11675.080,00000000
873100,10846.399,00000000
873110,10668.039,00000000
873120,10615.299,00000000
873130,11221.909,00000000
873140,11398.875,00000000
873150,10823.875,00000000
873160,10643.000,00000000
873170,10944.004,00000000
873180,10915.469,00000000
873190,10817.963,00000000
873200,11036.617,00000000
873210,11126.578,00000000
873220,11199.682,00000000
873230,11202.053,00000000
873240,11116.533,00000000
873250,10993.368,00000000
873260,10970.988,00000000
873270,11024.045,00000000
873280,11048.809,00000000
873290,10702.295,00000000
873300,11301.399,00000000
873310,11186.458,00000000
873320,10800.099,00000000
873330,10786.509,00000000
873340,10599.072,00000000
873350,10855.426,00000000
873360,11484.111,00000000
873370,11147.176,00000000
873380,11206.173,00000000
873390,10640.545,00000000
873400,10495.773,00000000
873410,10762.362,00000000
873420,10763.541,00000000
873430,11458.355,00000000
873440,11134.606,00000000
873450,11008.258,00000000
873460,11299.187,00000000
873470,10996.832,00000000
873480,11290.724,00000000
873490,11088.109,00000000
873500,11224.353,00000000
873510,11038.358,00000000
873520,11116.078,00000000
873530,10756.593,00000000
873540,10679.711,00000000
873550,10557.839,00000000
873560,10441.128,00000000
873570,11229.781,00000000
873580,11167.146,00000000
873590,10940.318,00000000
873600,10578.414,00000000
873610,10443.958,00000000
873620,11092.597,00000000
873630,11094.837,00000000
873640,11254.526,00000000
873650,11271.601,00000000
873660,10885.906,00000000
873670,11250.902,00000000
873680,10896.711,00000000
873690,11226.070,00000000
873700,11088.764,00000000
873710,10771.006,00000000
873720,10809.342,00000000
873730,11083.146,00000000
873740,10819.303,00000000
873750,10825.364,00000000
873760,11482.582,00000000
873770,11697.886,00000000
873780,11245.590,00000000
873790,11059.179,00000000
873800,10493.796,00000000
873810,10642.653,00000000
873820,10712.896,00000000
873830,10985.185,00000000
873840,10754.085,00000000
873850,11089.594,00000000
873860,10665.512,00000000
873870,10844.927,00000000
873880,10784.974,00000000
873890,11050.562,00000000
873900,10775.697,00000000
873910,11265.908,00000000
873920,11282.701,00000000
873930,10729.599,00000000
873940,10587.389,00000000
873950,10403.388,00000000
873960,10529.713,00000000
873970,11044.891,00000000
873980,11278.218,00000000
873990,10859.147,00000000
874000,11240.240,00000000
874010,10677.378,00000000
874020,11078.191,00000000
874030,10987.464,00000000
874040,11086.393,00000000
874050,11206.157,00000000
874060,11115.451,00000000
874070,10999.292,00000000
874080,10634.090,00000000
874090,10660.975,00000000
874100,10993.604,00000000
874110,11435.487,00000000
874120,11196.889,00000000
874130,11121.198,00000000
874140,10709.021,00000000
874150,10926.882,00000000
874160,11266.525,00000000
874170,10960.556,00000000
874180,10997.758,00000000
874190,11052.569,00000000
874200,10963.954,00000000
874210,10981.348,00000000
874220,10968.752,00000000
874230,10603.111,00000000
874240,10640.123,00000000
874250,11087.325,00000000
874260,10950.463,00000000
874270,11136.325,00000000
874280,10837.534,00000000
874290,10973.150,00000000
874300,10754.647,00000000
874310,10673.670,00000000
874320,10742.312,00000000
874330,10875.098,00000000
874340,11426.229,00000000
874350,11071.684,00000000
874360,11257.389,00000000
874370,11186.677,00000000
874380,10914.330,00000000
874390,11448.708,00000000
874400,11419.241,00000000
874410,11096.211,00000000
874420,10938.216,00000000
874430,11084.393,00000000
874440,10763.006,00000000
874450,10480.792,00000000
874460,11230.508,00000000
874470,11514.916,00000000
874480,10991.745,00000000
874490,10677.343,00000000
874500,10303.862,00000000
874510,11254.563,00000000
874520,10815.853,00000000
874530,11130.269,00000000
874540,11304.450,00000000
874550,10996.754,00000000
874560,11381.101,00000000
874570,10810.416,00000000
874580,11182.735,00000000
874590,10837.483,00000000
874600,11007.120,00000000
874610,11059.755,00000000
874620,11424.474,00000000
874630,10962.714,00000000
874640,10906.975,00000000
874650,11419.030,00000000
874660,11168.434,00000000
874670,11113.235,00000000
874680,11081.489,00000000
874690,11012.874,00000000
874700,11204.844,00000000
874710,10971.305,00000000
874720,10541.497,00000000
874730,10715.702,00000000
874740,10850.370,00000000
874750,11348.498,00000000
874760,11225.623,00000000
874770,11412.845,00000000
874780,11331.534,00000000
874790,10919.044,00000000
874800,10823.477,00000000
874810,10955.687,00000000
