Timestamp(ms),Current(uA),D0-D7
543790,62009.621,00000000
543800,61907.203,00000000
543810,62098.355,00000000
543820,61636.266,00000000
543830,62984.750,00000000
543840,63348.695,00000000
543850,62729.996,00000000
543860,62716.402,00000000
543870,62914.070,00000000
543880,62156.305,00000000
543890,61950.094,00000000
543900,62576.313,00000000
543910,63158.754,00000000
543920,62245.871,00000000
543930,62113.043,00000000
543940,62619.844,00000000
543950,61876.586,00000000
543960,62233.008,00000000
543970,62402.227,00000000
543980,62889.191,00000000
543990,62749.715,00000000
544000,62260.625,00000000
544010,62120.070,00000000
544020,62236.699,00000000
544030,62671.582,00000000
544040,62771.988,00000000
544050,62869.871,00000000
544060,63107.684,00000000
544070,62213.309,00000000
544080,62454.707,00000000
544090,61589.527,00000000
544100,62228.863,00000000
544110,62714.316,00000000
544120,62683.820,00000000
544130,62691.605,00000000
544140,62211.633,00000000
544150,62640.695,00000000
544160,62753.652,00000000
544170,62481.656,00000000
544180,62953.934,00000000
544190,63651.691,00000000
544200,62900.707,00000000
544210,62501.320,00000000
544220,62066.465,00000000
544230,61674.781,00000000
544240,61972.754,00000000
544250,64067.379,00000000
544260,63595.574,00000000
544270,63277.039,00000000
544280,62696.816,00000000
544290,62893.242,00000000
544300,62780.031,00000000
544310,61700.152,00000000
544320,62000.918,00000000
544330,62871.582,00000000
544340,61894.844,00000000
544350,62328.438,00000000
544360,62600.434,00000000
544370,62622.262,00000000
544380,62739.957,00000000
544390,63096.410,00000000
544400,63453.676,00000000
544410,62885.094,00000000
544420,62698.215,00000000
544430,62314.426,00000000
544440,62502.031,00000000
544450,63366.434,00000000
544460,63123.859,00000000
544470,62811.008,00000000
544480,62663.559,00000000
544490,62598.215,00000000
544500,62440.031,00000000
544510,62181.492,00000000
544520,62463.391,00000000
544530,62858.430,00000000
544540,63441.895,00000000
544550,62655.590,00000000
544560,62389.699,00000000
544570,62615.105,00000000
544580,62294.961,00000000
544590,62540.648,00000000
544600,61978.633,00000000
544610,62379.445,00000000
544620,62816.348,00000000
544630,63016.488,00000000
544640,62315.738,00000000
544650,62638.508,00000000
544660,63153.020,00000000
544670,62471.762,00000000
544680,62544.828,00000000
544690,62023.418,00000000
544700,61955.598,00000000
544710,62061.434,00000000
544720,61757.250,00000000
544730,62509.492,00000000
544740,63255.965,00000000
544750,62890.469,00000000
544760,62198.559,00000000
544770,62595.586,00000000
544780,62644.383,00000000
544790,62420.785,00000000
544800,61801.953,00000000
544810,62487.141,00000000
544820,62520.430,00000000
544830,62592.309,00000000
544840,62578.578,00000000
544850,62531.320,00000000
544860,62467.297,00000000
544870,63030.465,00000000
544880,62800.383,00000000
544890,62691.879,00000000
544900,62539.422,00000000
544910,62458.414,00000000
544920,63065.465,00000000
544930,62521.309,00000000
544940,63389.313,00000000
544950,63071.727,00000000
544960,63107.926,00000000
544970,62602.602,00000000
544980,61687.500,00000000
544990,61526.879,00000000
545000,62431.648,00000000
545010,62761.477,00000000
545020,62415.629,00000000
545030,62463.715,00000000
545040,62311.082,00000000
545050,61842.445,00000000
545060,62235.402,00000000
545070,62059.637,00000000
545080,62480.773,00000000
545090,63130.508,00000000
545100,63019.605,00000000
545110,62503.379,00000000
545120,62518.789,00000000
545130,62475.672,00000000
545140,61999.563,00000000
545150,62086.840,00000000
545160,62323.141,00000000
545170,63240.016,00000000
545180,62995.988,00000000
545190,62733.512,00000000
545200,62095.266,00000000
545210,61645.664,00000000
545220,62832.348,00000000
545230,63272.180,00000000
545240,63385.844,00000000
545250,63309.527,00000000
545260,62269.977,00000000
545270,63061.930,00000000
545280,62647.148,00000000
545290,62888.176,00000000
545300,63125.820,00000000
545310,63400.313,00000000
545320,62882.395,00000000
545330,62679.281,00000000
545340,62885.328,00000000
545350,62003.543,00000000
545360,62614.172,00000000
545370,62408.824,00000000
545380,63190.199,00000000
545390,63016.219,00000000
545400,63030.945,00000000
545410,62803.406,00000000
545420,63011.566,00000000
545430,63347.578,00000000
545440,63544.102,00000000
545450,63498.223,00000000
545460,62428.234,00000000
545470,62242.734,00000000
545480,62060.633,00000000
545490,62182.066,00000000
545500,62235.242,00000000
545510,62445.953,00000000
545520,62948.602,00000000
545530,62783.309,00000000
545540,62448.633,00000000
545550,62628.512,00000000
545560,62709.191,00000000
545570,63286.383,00000000
545580,62476.379,00000000
545590,62819.465,00000000
545600,62949.434,00000000
545610,62500.746,00000000
545620,62698.871,00000000
545630,62111.328,00000000
545640,62862.102,00000000
545650,61959.746,00000000
545660,63211.645,00000000
545670,63071.652,00000000
545680,62338.957,00000000
545690,62292.477,00000000
545700,62223.363,00000000
545710,62308.488,00000000
545720,61937.930,00000000
545730,62200.797,00000000
545740,62711.945,00000000
545750,62845.484,00000000
545760,62827.762,00000000
545770,62170.043,00000000
545780,62702.828,00000000
545790,62304.039,00000000
545800,62873.762,00000000
545810,62918.492,00000000
545820,62126.625,00000000
545830,62234.355,00000000
545840,62229.941,00000000
545850,62623.824,00000000
545860,63251.129,00000000
545870,62938.285,00000000
545880,63245.586,00000000
545890,40902.672,00000000
545900,21783.027,00000000
545910,14644.243,00000000
545920,12585.110,00000000
545930,11599.203,00000000
545940,11160.204,00000000
545950,10986.396,00000000
545960,11062.054,00000000
545970,10665.385,00000000
545980,10615.500,00000000
545990,10403.722,00000000
546000,10597.379,00000000
546010,11154.710,00000000
546020,11002.809,00000000
546030,10690.102,00000000
546040,10998.926,00000000
546050,10184.133,00000000
546060,10569.535,00000000
546070,11457.995,00000000
546080,11406.785,00000000
546090,11269.269,00000000
546100,10682.478,00000000
546110,10633.270,00000000
546120,10862.545,00000000
546130,11252.221,00000000
546140,10778.130,00000000
546150,10883.050,00000000
546160,10813.586,00000000
546170,10784.782,00000000
546180,11160.643,00000000
546190,11183.920,00000000
546200,10821.818,00000000
546210,11523.728,00000000
546220,11413.826,00000000
546230,11137.003,00000000
546240,10632.491,00000000
546250,11033.212,00000000
546260,10878.099,00000000
546270,11147.110,00000000
546280,11169.614,00000000
546290,11030.358,00000000
546300,10904.896,00000000
546310,10432.107,00000000
546320,10812.235,00000000
546330,10318.563,00000000
546340,10827.295,00000000
546350,10971.504,00000000
546360,10513.788,00000000
546370,11036.155,00000000
546380,10805.571,00000000
546390,10750.430,00000000
546400,11160.476,00000000
546410,11332.281,00000000
546420,11141.131,00000000
546430,10966.499,00000000
546440,10862.741,00000000
546450,10884.048,00000000
546460,11480.010,00000000
546470,10838.098,00000000
546480,11231.404,00000000
546490,10880.213,00000000
546500,10802.255,00000000
546510,11140.921,00000000
546520,11307.970,00000000
546530,10657.612,00000000
546540,10946.678,00000000
546550,11195.958,00000000
546560,11015.920,00000000
546570,10837.251,00000000
546580,10590.470,00000000
546590,10892.743,00000000
546600,10767.002,00000000
546610,11119.413,00000000
546620,11310.583,00000000
546630,10842.940,00000000
546640,10685.847,00000000
546650,11006.094,00000000
546660,10957.146,00000000
546670,11456.867,00000000
546680,11138.603,00000000
546690,11164.036,00000000
546700,10790.653,00000000
546710,10890.727,00000000
546720,10959.038,00000000
546730,10792.826,00000000
546740,10897.382,00000000
546750,11030.022,00000000
546760,10959.410,00000000
546770,11465.190,00000000
546780,10703.146,00000000
546790,10923.757,00000000
546800,10796.955,00000000
546810,10551.411,00000000
546820,10805.412,00000000
546830,11310.255,00000000
546840,11566.085,00000000
546850,11253.467,00000000
546860,11372.963,00000000
546870,11058.141,00000000
546880,10862.859,00000000
546890,10581.128,00000000
546900,10958.132,00000000
546910,10844.266,00000000
546920,11063.285,00000000
546930,10728.058,00000000
546940,11203.052,00000000
546950,11035.941,00000000
546960,10683.448,00000000
546970,10913.388,00000000
546980,10915.352,00000000
546990,10698.634,00000000
547000,10919.662,00000000
547010,10652.746,00000000
547020,11023.629,00000000
547030,10751.587,00000000
547040,10888.332,00000000
547050,10654.705,00000000
547060,10925.758,00000000
547070,10809.426,00000000
547080,10844.828,00000000
547090,10855.660,00000000
547100,10689.148,00000000
547110,10944.872,00000000
547120,11092.391,00000000
547130,11438.041,00000000
547140,10967.901,00000000
547150,10862.243,00000000
547160,10926.572,00000000
547170,10822.374,00000000
547180,10993.477,00000000
547190,10904.722,00000000
547200,11161.873,00000000
547210,10846.400,00000000
547220,10921.199,00000000
547230,11076.165,00000000
547240,10871.418,00000000
547250,10873.263,00000000
547260,11179.786,00000000
547270,10703.479,00000000
547280,10761.095,00000000
547290,10781.470,00000000
547300,10786.438,00000000
547310,10970.081,00000000
547320,10897.069,00000000
547330,11560.487,00000000
547340,11640.361,00000000
547350,10928.180,00000000
547360,10820.470,00000000
547370,10343.371,00000000
547380,10647.802,00000000
547390,11068.903,00000000
547400,10997.576,00000000
547410,11138.066,00000000
547420,10920.047,00000000
547430,11256.357,00000000
547440,10978.649,00000000
547450,10871.105,00000000
547460,10792.831,00000000
547470,10969.551,00000000
547480,11088.774,00000000
547490,10943.134,00000000
547500,10904.588,00000000
547510,10915.604,00000000
547520,10942.648,00000000
547530,11217.636,00000000
547540,11003.619,00000000
547550,11473.963,00000000
547560,11081.406,00000000
547570,10753.886,00000000
547580,11223.308,00000000
547590,10730.806,00000000
547600,11038.186,00000000
547610,11002.042,00000000
547620,11935.041,00000000
547630,11231.317,00000000
547640,10887.777,00000000
547650,11300.209,00000000
547660,10433.002,00000000
547670,11575.006,00000000
547680,11151.307,00000000
547690,11079.411,00000000
547700,10670.641,00000000
547710,11041.958,00000000
547720,11225.315,00000000
547730,11115.115,00000000
547740,11200.540,00000000
547750,11135.269,00000000
547760,10964.318,00000000
547770,10910.854,00000000
547780,10474.435,00000000
547790,10743.293,00000000
547800,10571.597,00000000
547810,10523.639,00000000
547820,10881.157,00000000
547830,11446.979,00000000
547840,11073.323,00000000
547850,10545.729,00000000
547860,10937.396,00000000
547870,10825.329,00000000
547880,11011.835,00000000
547890,11002.184,00000000
547900,10772.845,00000000
547910,10694.999,00000000
547920,11283.869,00000000
547930,11371.477,00000000
547940,10861.754,00000000
547950,11389.789,00000000
547960,11226.635,00000000
547970,10971.574,00000000
547980,11106.270,00000000
547990,11280.884,00000000
548000,10578.920,00000000
548010,10670.559,00000000
548020,10982.643,00000000
548030,10541.601,00000000
548040,10526.261,00000000
548050,10564.377,00000000
548060,11137.989,00000000
548070,11067.705,00000000
548080,11198.979,00000000
548090,10995.676,00000000
548100,10753.313,00000000
548110,11210.926,00000000
548120,11172.987,00000000
548130,10568.706,00000000
548140,10561.138,00000000
548150,11247.177,00000000
548160,12892.166,00000000
548170,12790.743,00000000
548180,13101.664,00000000
548190,12393.528,00000000
548200,12100.096,00000000
548210,12172.425,00000000
548220,12517.431,00000000
548230,12543.795,00000000
548240,12516.939,00000000
548250,12562.418,00000000
548260,12019.715,00000000
548270,11412.168,00000000
548280,11126.170,00000000
548290,10877.724,00000000
548300,11449.147,00000000
548310,11185.207,00000000
548320,11131.212,00000000
548330,11415.663,00000000
548340,10863.088,00000000
548350,10935.574,00000000
548360,10879.329,00000000
548370,11050.790,00000000
548380,11077.949,00000000
548390,11083.637,00000000
548400,11001.937,00000000
548410,10931.851,00000000
548420,10832.842,00000000
548430,10974.259,00000000
548440,10821.718,00000000
548450,11092.900,00000000
548460,11089.289,00000000
548470,10548.222,00000000
548480,10502.896,00000000
548490,10932.156,00000000
548500,10722.402,00000000
548510,10895.688,00000000
548520,10864.673,00000000
548530,10994.519,00000000
548540,11228.734,00000000
548550,10806.308,00000000
548560,10592.375,00000000
548570,11284.453,00000000
548580,11384.663,00000000
548590,11246.318,00000000
548600,11336.824,00000000
548610,11032.824,00000000
548620,10822.495,00000000
548630,11024.603,00000000
548640,10916.595,00000000
548650,10758.919,00000000
548660,11406.238,00000000
548670,11260.212,00000000
548680,11444.747,00000000
548690,11112.352,00000000
548700,11062.219,00000000
548710,10596.242,00000000
548720,10927.126,00000000
548730,11840.077,00000000
548740,11404.315,00000000
548750,11332.772,00000000
548760,11019.435,00000000
548770,10677.590,00000000
548780,11312.642,00000000
548790,11207.611,00000000
548800,10893.533,00000000
548810,11144.717,00000000
548820,11255.114,00000000
548830,11051.438,00000000
548840,11005.537,00000000
548850,11077.395,00000000
548860,11444.827,00000000
548870,11185.739,00000000
548880,11191.963,00000000
548890,11272.576,00000000
548900,11149.065,00000000
548910,11105.392,00000000
548920,10760.461,00000000
548930,11288.642,00000000
548940,11276.129,00000000
548950,11286.545,00000000
548960,10925.084,00000000
548970,11176.343,00000000
548980,10978.544,00000000
548990,10729.092,00000000
549000,11119.975,00000000
549010,11109.726,00000000
549020,11410.992,00000000
549030,11229.454,00000000
549040,11041.944,00000000
549050,11168.543,00000000
549060,10845.484,00000000
549070,10970.853,00000000
549080,11099.413,00000000
549090,10960.898,00000000
549100,11104.475,00000000
549110,10989.771,00000000
549120,10718.836,00000000
549130,11074.455,00000000
549140,10989.910,00000000
549150,10787.711,00000000
549160,11078.360,00000000
549170,10957.182,00000000
549180,10796.729,00000000
549190,10448.187,00000000
549200,11122.459,00000000
549210,11257.612,00000000
549220,11276.988,00000000
549230,11102.486,00000000
549240,10778.885,00000000
549250,11042.167,00000000
549260,11157.592,00000000
549270,10874.417,00000000
549280,11052.378,00000000
549290,11273.347,00000000
549300,11274.523,00000000
549310,11348.850,00000000
549320,10736.478,00000000
549330,10863.781,00000000
549340,11114.354,00000000
549350,11429.119,00000000
549360,11579.863,00000000
549370,11517.295,00000000
549380,11118.652,00000000
549390,10731.551,00000000
549400,10779.202,00000000
549410,10937.376,00000000
549420,11131.938,00000000
549430,11146.453,00000000
549440,11082.518,00000000
549450,11003.953,00000000
549460,11465.607,00000000
549470,11075.358,00000000
549480,11005.814,00000000
549490,11289.937,00000000
549500,11288.812,00000000
549510,11348.421,00000000
549520,10712.001,00000000
549530,10705.149,00000000
549540,10826.113,00000000
549550,10795.601,00000000
549560,11378.368,00000000
549570,11919.592,00000000
549580,11688.623,00000000
549590,11137.244,00000000
549600,11518.758,00000000
549610,10542.367,00000000
549620,10864.604,00000000
549630,11322.722,00000000
549640,11677.945,00000000
549650,12057.908,00000000
549660,10889.988,00000000
549670,10994.495,00000000
549680,10796.517,00000000
549690,10747.276,00000000
549700,11038.219,00000000
549710,11054.243,00000000
549720,11397.963,00000000
549730,10627.319,00000000
549740,10743.814,00000000
549750,10899.011,00000000
549760,11269.454,00000000
549770,11303.104,00000000
549780,11249.100,00000000
549790,11254.477,00000000
549800,11050.041,00000000
549810,11067.389,00000000
549820,10531.430,00000000
549830,10474.583,00000000
549840,10843.843,00000000
549850,11080.621,00000000
549860,11301.468,00000000
549870,11060.915,00000000
549880,10818.542,00000000
549890,10778.630,00000000
549900,11030.479,00000000
549910,11121.696,00000000
549920,11100.744,00000000
549930,11157.371,00000000
549940,10798.682,00000000
549950,11103.721,00000000
549960,10714.003,00000000
549970,10623.021,00000000
549980,11081.777,00000000
549990,11050.613,00000000
550000,11244.380,00000000
550010,10864.451,00000000
550020,10673.672,00000000
550030,10847.600,00000000
550040,10790.880,00000000
550050,11284.778,00000000
550060,10724.511,00000000
550070,10983.310,00000000
550080,10508.603,00000000
550090,11311.659,00000000
550100,10679.385,00000000
550110,10977.279,00000000
550120,11238.604,00000000
550130,11079.320,00000000
550140,11209.797,00000000
550150,10988.847,00000000
550160,10620.463,00000000
550170,10584.819,00000000
550180,10805.064,00000000
550190,11073.948,00000000
550200,10728.837,00000000
550210,11060.725,00000000
550220,10389.846,00000000
550230,10755.572,00000000
550240,10571.213,00000000
550250,10488.035,00000000
550260,10829.664,00000000
550270,11256.146,00000000
550280,11291.927,00000000
550290,10933.067,00000000
550300,10743.378,00000000
550310,10842.858,00000000
550320,10936.940,00000000
550330,11226.366,00000000
550340,11017.755,00000000
550350,11246.580,00000000
550360,10743.845,00000000
550370,10658.629,00000000
550380,11620.899,00000000
550390,11217.883,00000000
550400,11341.204,00000000
550410,11610.964,00000000
550420,11079.388,00000000
550430,11303.498,00000000
550440,11564.934,00000000
550450,10901.744,00000000
550460,10544.257,00000000
550470,11143.248,00000000
550480,11411.078,00000000
550490,11192.557,00000000
550500,10940.896,00000000
550510,10599.777,00000000
550520,10373.629,00000000
550530,10561.789,00000000
550540,10720.850,00000000
550550,10809.473,00000000
550560,10843.126,00000000
550570,11081.590,00000000
550580,10784.561,00000000
550590,10548.305,00000000
550600,10913.168,00000000
550610,11015.784,00000000
550620,11167.360,00000000
550630,11008.055,00000000
550640,10907.786,00000000
550650,10902.824,00000000
550660,10627.029,00000000
550670,11156.131,00000000
550680,11149.917,00000000
550690,10570.098,00000000
550700,10979.155,00000000
550710,10539.236,00000000
550720,10998.886,00000000
550730,11088.563,00000000
550740,10781.290,00000000
550750,11266.640,00000000
550760,11414.334,00000000
550770,11388.909,00000000
550780,10841.934,00000000
550790,11023.971,00000000
550800,10950.643,00000000
550810,11471.404,00000000
550820,11330.417,00000000
550830,11353.877,00000000
550840,10970.093,00000000
550850,11106.800,00000000
550860,10961.453,00000000
550870,10575.780,00000000
550880,11294.610,00000000
550890,19095.545,00000000
550900,22172.563,00000000
550910,24903.004,00000000
550920,24342.063,00000000
550930,24108.711,00000000
550940,24167.652,00000000
550950,25221.521,00000000
550960,19757.051,00000000
550970,15235.721,00000000
550980,13500.605,00000000
550990,12417.576,00000000
551000,12869.807,00000000
551010,12157.141,00000000
551020,12407.433,00000000
551030,12260.224,00000000
551040,12421.942,00000000
551050,12715.208,00000000
551060,12743.094,00000000
551070,12263.803,00000000
551080,11930.052,00000000
551090,11993.438,00000000
551100,12654.747,00000000
551110,12518.396,00000000
551120,12606.579,00000000
551130,12347.262,00000000
551140,12458.872,00000000
551150,12022.464,00000000
551160,12536.327,00000000
551170,12478.120,00000000
551180,12393.646,00000000
551190,12501.907,00000000
551200,12447.356,00000000
551210,12537.278,00000000
551220,12362.226,00000000
551230,12643.324,00000000
551240,13117.623,00000000
551250,12967.004,00000000
551260,12509.315,00000000
551270,12119.518,00000000
551280,11843.210,00000000
551290,12758.561,00000000
551300,12662.128,00000000
551310,12720.904,00000000
551320,12775.604,00000000
551330,12762.016,00000000
551340,12283.845,00000000
551350,11952.386,00000000
551360,12236.007,00000000
551370,12460.822,00000000
551380,12628.073,00000000
551390,13328.779,00000000
551400,13065.387,00000000
551410,12812.596,00000000
551420,12630.761,00000000
551430,12293.013,00000000
551440,12835.160,00000000
551450,13073.038,00000000
551460,12714.539,00000000
551470,12497.816,00000000
551480,12480.643,00000000
551490,12397.469,00000000
551500,12615.325,00000000
551510,12484.979,00000000
551520,12588.533,00000000
551530,12694.370,00000000
551540,12515.587,00000000
551550,12724.168,00000000
551560,12154.733,00000000
551570,12054.604,00000000
551580,12867.317,00000000
551590,12482.597,00000000
551600,12952.174,00000000
551610,12681.064,00000000
551620,12354.683,00000000
551630,13055.724,00000000
551640,12405.763,00000000
551650,12114.324,00000000
551660,12352.962,00000000
551670,12714.595,00000000
551680,12757.578,00000000
551690,11950.034,00000000
551700,12453.642,00000000
551710,12507.171,00000000
551720,12293.607,00000000
551730,12434.795,00000000
551740,12471.151,00000000
551750,12684.499,00000000
551760,12135.686,00000000
551770,12348.238,00000000
551780,12453.218,00000000
551790,12588.456,00000000
551800,13420.893,00000000
551810,12651.265,00000000
551820,12693.171,00000000
551830,12813.677,00000000
551840,12586.282,00000000
551850,12280.313,00000000
551860,12374.766,00000000
551870,12455.855,00000000
551880,12843.832,00000000
551890,25915.855,00000000
551900,49072.828,00000000
551910,57606.605,00000000
551920,60308.098,00000000
551930,62036.586,00000000
551940,63277.531,00000000
551950,62896.516,00000000
551960,62988.512,00000000
551970,62336.953,00000000
551980,62616.418,00000000
551990,62622.578,00000000
552000,62179.332,00000000
552010,61907.254,00000000
552020,62321.422,00000000
552030,63049.074,00000000
552040,62704.191,00000000
552050,62822.449,00000000
552060,62640.000,00000000
552070,63522.547,00000000
552080,62767.738,00000000
552090,62593.781,00000000
552100,62720.281,00000000
552110,62654.313,00000000
552120,62414.934,00000000
552130,62228.918,00000000
552140,62366.180,00000000
552150,62632.988,00000000
552160,62620.238,00000000
552170,62785.816,00000000
552180,62592.398,00000000
552190,62135.219,00000000
552200,62493.949,00000000
552210,62186.336,00000000
552220,62458.293,00000000
552230,62285.047,00000000
552240,62109.160,00000000
552250,62199.996,00000000
552260,62339.238,00000000
552270,62117.434,00000000
552280,62713.930,00000000
552290,63216.875,00000000
552300,62952.625,00000000
552310,62250.043,00000000
552320,63171.105,00000000
552330,63152.754,00000000
552340,63496.074,00000000
552350,62806.844,00000000
552360,62592.629,00000000
552370,62607.059,00000000
552380,63013.148,00000000
552390,64368.629,00000000
552400,63957.965,00000000
552410,63082.820,00000000
552420,62848.137,00000000
552430,62498.191,00000000
552440,62833.035,00000000
552450,62592.289,00000000
552460,62518.602,00000000
552470,61664.484,00000000
552480,62229.684,00000000
552490,62132.230,00000000
552500,62704.848,00000000
552510,62385.648,00000000
552520,62467.262,00000000
552530,62326.527,00000000
552540,62188.477,00000000
552550,61930.504,00000000
552560,62905.500,00000000
552570,63388.793,00000000
552580,62438.816,00000000
552590,62917.238,00000000
552600,62597.180,00000000
552610,62744.105,00000000
552620,62242.203,00000000
552630,63279.969,00000000
552640,62789.160,00000000
552650,62540.230,00000000
552660,63019.832,00000000
552670,62574.961,00000000
552680,62369.828,00000000
552690,62780.664,00000000
552700,63112.125,00000000
552710,63114.746,00000000
552720,63455.461,00000000
552730,62710.898,00000000
552740,63152.855,00000000
552750,62663.164,00000000
552760,61948.969,00000000
552770,61971.633,00000000
552780,62302.668,00000000
552790,63096.055,00000000
552800,62096.555,00000000
552810,62004.145,00000000
552820,62382.203,00000000
552830,62319.949,00000000
552840,62195.523,00000000
552850,62752.914,00000000
552860,62699.398,00000000
552870,62223.289,00000000
552880,62421.969,00000000
552890,62513.172,00000000
552900,62421.215,00000000
552910,62876.023,00000000
552920,63871.855,00000000
552930,63643.824,00000000
552940,62764.965,00000000
552950,62502.824,00000000
552960,62101.695,00000000
552970,61782.473,00000000
552980,62249.730,00000000
552990,62334.867,00000000
553000,62574.504,00000000
553010,62779.391,00000000
553020,63012.035,00000000
553030,62460.488,00000000
553040,62565.336,00000000
553050,62509.527,00000000
553060,62793.914,00000000
553070,62773.316,00000000
553080,62251.434,00000000
553090,62418.230,00000000
553100,61618.613,00000000
553110,62237.148,00000000
553120,62283.313,00000000
553130,62674.719,00000000
553140,62699.188,00000000
553150,62732.984,00000000
553160,62996.426,00000000
553170,62486.355,00000000
553180,61827.473,00000000
553190,62944.047,00000000
553200,63831.984,00000000
553210,62791.402,00000000
553220,62822.516,00000000
553230,62620.074,00000000
553240,62298.816,00000000
553250,62425.215,00000000
553260,62967.613,00000000
553270,62679.465,00000000
553280,62822.480,00000000
553290,62978.355,00000000
553300,62724.852,00000000
553310,63290.449,00000000
553320,63172.523,00000000
553330,62573.813,00000000
553340,62706.395,00000000
553350,62822.316,00000000
553360,62137.668,00000000
553370,62295.371,00000000
553380,62456.234,00000000
553390,62765.688,00000000
553400,61800.277,00000000
553410,61731.934,00000000
553420,62394.352,00000000
553430,62469.992,00000000
553440,62361.008,00000000
553450,62814.922,00000000
553460,62274.465,00000000
553470,62578.953,00000000
553480,63089.230,00000000
553490,63068.918,00000000
553500,62689.457,00000000
553510,62461.324,00000000
553520,62325.961,00000000
553530,61962.031,00000000
553540,62485.402,00000000
553550,62430.883,00000000
553560,62243.535,00000000
553570,62512.332,00000000
553580,62466.664,00000000
553590,62715.492,00000000
553600,62002.035,00000000
553610,62313.191,00000000
553620,63177.902,00000000
553630,62773.316,00000000
553640,63173.492,00000000
553650,63211.746,00000000
553660,62613.934,00000000
553670,62166.488,00000000
553680,62675.699,00000000
553690,62840.309,00000000
553700,62459.828,00000000
553710,62870.285,00000000
553720,61918.137,00000000
553730,62229.535,00000000
553740,62576.938,00000000
553750,62853.414,00000000
553760,63376.461,00000000
553770,63230.828,00000000
553780,62392.727,00000000
553790,62531.656,00000000
553800,63232.141,00000000
553810,62347.723,00000000
553820,62745.109,00000000
553830,62884.895,00000000
553840,63375.422,00000000
553850,62489.555,00000000
553860,62568.949,00000000
553870,62369.711,00000000
553880,62786.910,00000000
553890,62647.457,00000000
553900,62371.660,00000000
553910,62753.789,00000000
553920,62420.867,00000000
553930,62529.426,00000000
553940,62874.066,00000000
553950,62431.242,00000000
553960,62418.746,00000000
553970,62581.027,00000000
553980,62367.547,00000000
553990,62582.672,00000000
554000,62468.258,00000000
554010,62042.602,00000000
554020,62242.531,00000000
554030,43985.285,00000000
554040,23155.637,00000000
554050,15360.625,00000000
554060,12726.080,00000000
554070,11351.759,00000000
554080,11061.412,00000000
554090,10927.760,00000000
554100,10985.325,00000000
554110,11106.470,00000000
554120,11123.246,00000000
554130,10893.798,00000000
554140,10862.940,00000000
554150,11016.318,00000000
554160,10790.720,00000000
554170,11129.030,00000000
554180,10975.811,00000000
554190,10871.780,00000000
554200,10765.153,00000000
554210,10902.955,00000000
554220,11091.587,00000000
554230,10898.659,00000000
554240,10707.756,00000000
554250,10517.818,00000000
554260,10941.577,00000000
554270,10682.981,00000000
554280,10593.424,00000000
554290,10697.393,00000000
554300,10966.864,00000000
554310,10452.937,00000000
554320,10928.786,00000000
554330,11113.778,00000000
554340,10617.030,00000000
554350,10595.333,00000000
554360,11000.604,00000000
554370,11119.767,00000000
554380,11006.619,00000000
554390,11093.676,00000000
554400,11259.917,00000000
554410,11241.849,00000000
554420,10569.376,00000000
554430,10670.499,00000000
554440,10460.555,00000000
554450,10914.929,00000000
554460,10851.960,00000000
554470,11354.365,00000000
554480,10731.139,00000000
554490,10480.179,00000000
554500,10572.406,00000000
554510,11067.714,00000000
554520,11081.271,00000000
554530,10965.534,00000000
554540,11132.093,00000000
554550,11335.836,00000000
554560,10795.285,00000000
554570,10944.217,00000000
554580,11120.901,00000000
554590,11026.709,00000000
554600,10955.964,00000000
554610,11485.692,00000000
554620,10683.679,00000000
554630,10401.141,00000000
554640,10631.827,00000000
554650,10735.141,00000000
554660,11042.758,00000000
554670,10951.996,00000000
554680,10921.752,00000000
554690,10571.886,00000000
554700,10482.294,00000000
554710,10767.137,00000000
554720,10504.746,00000000
554730,10832.126,00000000
554740,11063.462,00000000
554750,10830.258,00000000
554760,10895.139,00000000
554770,10506.043,00000000
554780,10429.225,00000000
554790,10347.576,00000000
554800,10222.704,00000000
554810,10991.950,00000000
554820,10963.773,00000000
554830,10868.162,00000000
554840,10461.879,00000000
554850,11459.666,00000000
554860,11198.807,00000000
554870,10711.924,00000000
554880,10783.441,00000000
554890,10954.377,00000000
554900,11001.274,00000000
554910,10589.963,00000000
554920,10960.033,00000000
554930,11128.218,00000000
554940,11208.234,00000000
554950,11057.667,00000000
554960,10981.932,00000000
554970,11202.484,00000000
554980,10536.237,00000000
554990,10841.984,00000000
555000,11072.443,00000000
555010,10986.202,00000000
555020,10681.228,00000000
555030,11020.539,00000000
555040,10976.563,00000000
555050,11123.481,00000000
555060,10754.290,00000000
555070,10730.721,00000000
555080,11130.215,00000000
555090,11613.387,00000000
555100,11162.969,00000000
555110,10803.221,00000000
555120,10542.727,00000000
555130,10647.611,00000000
555140,11385.883,00000000
555150,10869.483,00000000
555160,11158.559,00000000
555170,11133.148,00000000
555180,10791.063,00000000
555190,10955.818,00000000
555200,11168.580,00000000
555210,10549.122,00000000
555220,10900.627,00000000
555230,11059.984,00000000
555240,11125.729,00000000
555250,10876.263,00000000
555260,10974.274,00000000
555270,11021.557,00000000
555280,10909.389,00000000
555290,11513.264,00000000
555300,11545.619,00000000
555310,11377.384,00000000
555320,11350.945,00000000
555330,11045.973,00000000
555340,10924.832,00000000
555350,10666.741,00000000
555360,11026.947,00000000
555370,10908.067,00000000
555380,11896.305,00000000
555390,11396.183,00000000
555400,11258.434,00000000
555410,10978.931,00000000
555420,11151.168,00000000
